ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,49,0 days 00:23:00.750000,23.0
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,50,0 days 00:23:17.087000,23.28333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,73,0 days 00:06:47.690000,6.783333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,190,0 days 00:05:41.783000,5.683333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,110,0 days 03:06:57.896000,186.95
360,San Cristobal,Mujeres,ID03150120180360,2021-05-19,WALKING,60,0 days 00:05:16.015000,5.266666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,IN_VEHICLE,123,0 days 01:48:20.188000,108.33333333333331
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,IN_VEHICLE,132,0 days 00:32:20.348000,32.333333333333336
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,IN_VEHICLE,134,0 days 00:42:03.868000,42.05
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,IN_VEHICLE,101,0 days 00:24:53.826000,24.883333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,IN_VEHICLE,123,0 days 00:14:02.360000,14.033333333333331
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,102,0 days 00:06:05.288000,6.083333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,104,0 days 00:07:22.734000,7.366666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,50,0 days 00:12:02.920000,12.033333333333331
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,75,0 days 00:17:50.668000,17.833333333333332
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,76,0 days 00:14:06.976000,14.1
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,79,0 days 00:58:47.210000,58.78333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,81,0 days 03:03:34.167000,183.56666666666663
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,122,0 days 00:07:19.931000,7.316666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,205,0 days 00:08:43.336000,8.716666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,3,0 days 00:07:17.799000,7.283333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,171,0 days 00:27:36.254000,27.6
360,San Cristobal,Mujeres,ID03150120180360,2021-05-20,WALKING,172,0 days 00:52:46.299000,52.766666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,IN_VEHICLE,146,0 days 00:06:18.832000,6.3
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,IN_VEHICLE,148,0 days 00:10:11.119000,10.183333333333334
