ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,3,0 days 00:28:48.800000,28.8
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,167,0 days 00:07:43.017000,7.716666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,169,0 days 00:10:51.978000,10.85
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,170,0 days 00:25:38.010000,25.633333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,172,0 days 00:12:37.010000,12.616666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,380,0 days 00:18:18.955000,18.3
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,383,0 days 00:07:50.022000,7.833333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,392,0 days 00:07:13.011000,7.216666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,393,0 days 00:08:03.003000,8.05
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,401,0 days 00:16:14.967000,16.233333333333334
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,411,0 days 00:08:43.990000,8.716666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,416,0 days 00:16:09.931000,16.15
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,422,0 days 00:08:30.004000,8.5
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,427,0 days 00:10:44.999000,10.733333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,428,0 days 00:17:49.016000,17.816666666666666
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,432,0 days 00:05:00.127000,5.0
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,434,0 days 00:07:50.004000,7.833333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,436,0 days 00:10:06.926000,10.1
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,444,0 days 00:18:06.531000,18.1
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,447,0 days 00:11:32.866000,11.533333333333331
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,10,0 days 00:31:26.940000,31.433333333333334
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,11,0 days 00:45:09.492000,45.15
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,26,0 days 00:42:57.861000,42.95
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,18,0 days 00:11:27.945000,11.45
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,20,0 days 00:07:40.871000,7.666666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,23,0 days 00:08:23.799000,8.383333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,29,0 days 00:07:29.005000,7.483333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,IN_VEHICLE,32,0 days 00:18:35.045000,18.58333333333333
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,395,0 days 02:15:59.328000,135.98333333333332
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,397,2 days 00:24:21.088000,24.35
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,461,0 days 00:13:03.983000,13.05
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,1258,0 days 00:08:39.085000,8.65
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,1265,0 days 00:09:32.745000,9.533333333333331
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,5,0 days 00:09:01.009000,9.016666666666667
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,354,0 days 00:42:54.030000,42.9
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,355,0 days 00:13:15.573000,13.25
686,San Cristobal,Mujeres,ID03330160310686,2019-09-25,ON_BICYCLE,6,0 days 00:09:52.886000,9.866666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,330,0 days 00:08:04.570000,8.066666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,252,0 days 00:10:56.756000,10.933333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,259,0 days 00:07:25.996000,7.416666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,261,0 days 00:11:04.005000,11.066666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,755,0 days 01:26:33.476000,86.55
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,768,0 days 00:06:29.616000,6.483333333333333
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,175,0 days 00:07:49.171000,7.816666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,719,0 days 00:05:12.833000,5.2
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,721,0 days 00:05:52.028000,5.866666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,722,0 days 00:09:45.106000,9.75
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1347,0 days 00:15:12.916000,15.2
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1716,0 days 00:05:58.027000,5.966666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1730,0 days 00:06:56.961000,6.933333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1739,0 days 00:08:08.187000,8.133333333333333
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,67,0 days 00:35:22.083000,35.36666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,69,0 days 00:07:37.978000,7.616666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,72,0 days 00:05:08.316000,5.133333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1350,0 days 00:10:02.854000,10.033333333333331
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1354,0 days 00:07:12.555000,7.2
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1356,0 days 00:13:42.999000,13.7
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1359,0 days 00:05:29.995000,5.483333333333333
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1361,0 days 00:15:18.824000,15.3
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,1366,0 days 00:09:55.996000,9.916666666666666
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,IN_VEHICLE,887,0 days 00:06:40.932000,6.666666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,479,0 days 00:05:11.983000,5.183333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,484,0 days 00:11:32.846000,11.533333333333331
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,488,0 days 00:05:54.813000,5.9
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,492,0 days 00:05:13.463000,5.216666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,179,0 days 00:05:08.186000,5.133333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,724,0 days 00:10:52.808000,10.866666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,531,0 days 00:05:53.260000,5.883333333333334
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,532,0 days 00:10:38.707000,10.633333333333333
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,535,0 days 00:07:32.696000,7.533333333333333
