localidad,Sexo,movimiento,ID,fecha_inicio_viaje,tiempo_minutos
San Cristobal,Mujeres,WALKING,1710,2019-10-07,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,56.25
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,1.0833333333333333
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,1.7666666666666666
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,0.55
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,2.833333333333333
San Cristobal,Mujeres,WALKING,1710,2019-10-07,1.2166666666666666
San Cristobal,Mujeres,ON_BICYCLE,1710,2019-10-07,1.0833333333333333
San Cristobal,Mujeres,ON_BICYCLE,1710,2019-10-07,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,2.216666666666667
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,1.1
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-07,2.2
San Cristobal,Mujeres,WALKING,1710,2019-10-07,2.083333333333333
San Cristobal,Mujeres,WALKING,1710,2019-10-07,0.6
San Cristobal,Mujeres,WALKING,1710,2019-10-07,2.933333333333333
San Cristobal,Mujeres,WALKING,1710,2019-10-07,1.65
San Cristobal,Mujeres,RUNNING,1710,2019-10-07,1.4166666666666667
San Cristobal,Mujeres,IN_VEHICLE,1710,2019-10-08,3.216666666666667
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-26,0.9166666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-26,29.433333333333334
San Cristobal,Mujeres,WALKING,686,2019-09-28,1.7666666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,4.25
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,3.566666666666667
San Cristobal,Mujeres,ON_BICYCLE,686,2019-09-28,0.85
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,1.7833333333333334
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,4.583333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,0.6166666666666667
San Cristobal,Mujeres,WALKING,686,2019-09-28,5.25
San Cristobal,Mujeres,WALKING,686,2019-09-28,6.333333333333333
San Cristobal,Mujeres,WALKING,686,2019-09-28,17.383333333333333
San Cristobal,Mujeres,WALKING,686,2019-09-28,0.9
San Cristobal,Mujeres,WALKING,686,2019-09-28,3.566666666666667
San Cristobal,Mujeres,WALKING,686,2019-09-28,47.66666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-28,6.9
